Plot,Unit,Treatment,PFT_simple,Mortality_frac_yr,Total_count,SE_plot,Timeframe
0350-00103,350,Thin,oak,0.0,5,0.0,2009-2016
0350-00105,350,Thin,cedar,0.09427633573609329,4,0.14610638953881236,2009-2016
0350-00105,350,Thin,fir,0.0,3,0.0,2009-2016
0350-00105,350,Thin,oak,0.0,2,0.0,2009-2016
0350-00106,350,Thin,cedar,0.0,1,0.0,2009-2016
0350-00106,350,Thin,fir,0.07037601250121872,5,0.11438813694229574,2009-2016
0350-00106,350,Thin,pine,0.0,1,0.0,2009-2016
0350-00109,350,Thin,cedar,0.0,5,0.0,2009-2016
0350-00109,350,Thin,fir,0.0,2,0.0,2009-2016
0350-00109,350,Thin,psme,0.0,1,0.0,2009-2016
0350-00110,350,Thin,cedar,0.0,1,0.0,2009-2016
0350-00110,350,Thin,fir,0.09427633573609329,2,0.20662563763515493,2009-2016
0350-00110,350,Thin,oak,0.0,1,0.0,2009-2016
0350-00110,350,Thin,psme,0.0,1,0.0,2009-2016
0350-00111,350,Thin,cedar,0.0,3,0.0,2009-2016
0350-00111,350,Thin,fir,0.0,3,0.0,2009-2016
0350-00111,350,Thin,oak,0.0,1,0.0,2009-2016
0350-00111,350,Thin,pine,0.0,3,0.0,2009-2016
0350-00112,350,Thin,cedar,0.0,1,0.0,2009-2016
0350-00112,350,Thin,fir,0.0,4,0.0,2009-2016
0350-00112,350,Thin,psme,0.0,3,0.0,2009-2016
0350-00113,350,Thin,fir,0.031374914073002635,5,0.077962207305738,2009-2016
0350-00113,350,Thin,pine,0.0,1,0.0,2009-2016
0350-00113,350,Thin,psme,0.0,1,0.0,2009-2016
0350-00115,350,Thin,cedar,0.0,1,0.0,2009-2016
0350-00115,350,Thin,fir,0.0,2,0.0,2009-2016
0350-00115,350,Thin,psme,0.0,1,0.0,2009-2016
0350-00116,350,Thin,cedar,0.0,2,0.0,2009-2016
0350-00116,350,Thin,fir,0.0,1,0.0,2009-2016
0350-00116,350,Thin,oak,0.0,1,0.0,2009-2016
0350-00116,350,Thin,pine,0.0,2,0.0,2009-2016
0350-00117,350,Thin,cedar,0.0,4,0.0,2009-2016
0350-00117,350,Thin,fir,0.0,1,0.0,2009-2016
0350-00117,350,Thin,pine,0.0,1,0.0,2009-2016
0350-00117,350,Thin,psme,0.0,2,0.0,2009-2016
0350-00119,350,Thin,cedar,0.0,5,0.0,2009-2016
0350-00119,350,Thin,fir,0.0,1,0.0,2009-2016
0350-00119,350,Thin,oak,0.0,3,0.0,2009-2016
0350-00119,350,Thin,pine,0.0,1,0.0,2009-2016
0380-00002,380,Burn+Thin,fir,0.0,3,0.0,2009-2016
0380-00002,380,Burn+Thin,pine,0.0,1,0.0,2009-2016
0380-00004,380,Burn+Thin,fir,0.0,2,0.0,2009-2016
0380-00004,380,Burn+Thin,pine,0.0,1,0.0,2009-2016
0380-00004,380,Burn+Thin,psme,0.0,3,0.0,2009-2016
0380-00006,380,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0380-00006,380,Burn+Thin,fir,0.0,1,0.0,2009-2016
0380-00006,380,Burn+Thin,pine,0.0,1,0.0,2009-2016
0380-00006,380,Burn+Thin,psme,0.0,2,0.0,2009-2016
0380-00010,380,Burn+Thin,fir,0.0,1,0.0,2009-2016
0380-00010,380,Burn+Thin,pine,0.0,1,0.0,2009-2016
0380-00010,380,Burn+Thin,psme,0.0,1,0.0,2009-2016
0380-00015,380,Burn+Thin,oak,0.0,3,0.0,2009-2016
0380-00015,380,Burn+Thin,pine,0.0,2,0.0,2009-2016
0380-00102,380,Burn+Thin,cedar,0.0,6,0.0,2009-2016
0380-00102,380,Burn+Thin,pine,0.0,2,0.0,2009-2016
0380-00102,380,Burn+Thin,psme,0.0,2,0.0,2009-2016
0380-00103,380,Burn+Thin,cedar,0.12269333787625847,5,0.14672401488307274,2009-2016
0380-00103,380,Burn+Thin,oak,0.0,1,0.0,2009-2016
0380-00103,380,Burn+Thin,pine,0.0,1,0.0,2009-2016
0380-00103,380,Burn+Thin,psme,0.0,1,0.0,2009-2016
0380-00104,380,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0380-00104,380,Burn+Thin,oak,0.0,1,0.0,2009-2016
0380-00104,380,Burn+Thin,psme,0.0,3,0.0,2009-2016
0380-00107,380,Burn+Thin,fir,0.0,2,0.0,2009-2016
0380-00107,380,Burn+Thin,oak,0.0,1,0.0,2009-2016
0380-00107,380,Burn+Thin,pine,0.0,1,0.0,2009-2016
0380-00107,380,Burn+Thin,psme,0.04026439021129735,4,0.09828932939567973,2009-2016
0380-00110,380,Burn+Thin,cedar,0.056277942564502026,3,0.1330547954105233,2009-2016
0380-00110,380,Burn+Thin,pine,0.0,3,0.0,2009-2016
0380-00112,380,Burn+Thin,cedar,0.0,3,0.0,2009-2016
0380-00112,380,Burn+Thin,fir,0.056277942564502026,3,0.1330547954105233,2009-2016
0380-00112,380,Burn+Thin,oak,0.0,1,0.0,2009-2016
0380-00112,380,Burn+Thin,psme,0.0,3,0.0,2009-2016
0380-00113,380,Burn+Thin,cedar,0.0,5,0.0,2009-2016
0380-00113,380,Burn+Thin,fir,0.0,4,0.0,2009-2016
0380-00113,380,Burn+Thin,pine,0.0,3,0.0,2009-2016
0380-00114,380,Burn+Thin,pine,0.0,2,0.0,2009-2016
0380-00117,380,Burn+Thin,cedar,0.0,2,0.0,2009-2016
0380-00117,380,Burn+Thin,pine,0.0,1,0.0,2009-2016
0380-00117,380,Burn+Thin,psme,0.0,1,0.0,2009-2016
0380-00118,380,Burn+Thin,fir,0.0,2,0.0,2009-2016
0380-00118,380,Burn+Thin,pine,0.0,2,0.0,2009-2016
0380-00119,380,Burn+Thin,cedar,0.0,2,0.0,2009-2016
0380-00119,380,Burn+Thin,pine,0.0,2,0.0,2009-2016
0380-00120,380,Burn+Thin,fir,0.09427633573609329,2,0.20662563763515493,2009-2016
0380-00120,380,Burn+Thin,oak,0.0,1,0.0,2009-2016
0380-00120,380,Burn+Thin,pine,0.0,2,0.0,2009-2016
0380-00120,380,Burn+Thin,psme,0.0,3,0.0,2009-2016
0380-00125,380,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0380-00125,380,Burn+Thin,other_hardwood,0.0,1,0.0,2009-2016
0380-00125,380,Burn+Thin,pine,0.0,2,0.0,2009-2016
0380-00125,380,Burn+Thin,psme,0.0,2,0.0,2009-2016
0380-00126,380,Burn+Thin,pine,0.0,1,0.0,2009-2016
0380-00127,380,Burn+Thin,fir,0.0,1,0.0,2009-2016
0380-00127,380,Burn+Thin,oak,0.0,1,0.0,2009-2016
0380-00127,380,Burn+Thin,pine,0.0,1,0.0,2009-2016
0380-00127,380,Burn+Thin,psme,0.0,1,0.0,2009-2016
0400-00002,400,Burn,cedar,0.031374914073002635,5,0.077962207305738,2009-2016
0400-00002,400,Burn,fir,0.0,1,0.0,2009-2016
0400-00002,400,Burn,psme,0.0,2,0.0,2009-2016
0400-00009,400,Burn,cedar,0.056277942564502026,9,0.07681922194723621,2009-2016
0400-00009,400,Burn,fir,0.09427633573609329,6,0.11929536751013477,2009-2016
0400-00009,400,Burn,pine,0.0,1,0.0,2009-2016
0400-00009,400,Burn,psme,0.17966464399236204,4,0.19195393958672732,2009-2016
0400-00022,400,Burn,cedar,0.1452486000928478,3,0.20343012253508228,2009-2016
0400-00022,400,Burn,pine,0.0,1,0.0,2009-2016
0400-00022,400,Burn,psme,0.031374914073002635,5,0.077962207305738,2009-2016
0400-00023,400,Burn,cedar,0.0,5,0.0,2009-2016
0400-00023,400,Burn,fir,0.09427633573609329,2,0.20662563763515493,2009-2016
0400-00023,400,Burn,psme,0.0,3,0.0,2009-2016
0400-00024,400,Burn,cedar,0.0,1,0.0,2009-2016
0400-00024,400,Burn,fir,0.0,1,0.0,2009-2016
0400-00024,400,Burn,pine,0.0,1,0.0,2009-2016
0400-00024,400,Burn,psme,0.0,5,0.0,2009-2016
0400-00101,400,Burn,cedar,0.0,5,0.0,2009-2016
0400-00101,400,Burn,fir,0.0,2,0.0,2009-2016
0400-00101,400,Burn,pine,0.0,2,0.0,2009-2016
0400-00101,400,Burn,psme,0.0,1,0.0,2009-2016
0400-00102,400,Burn,fir,0.0,3,0.0,2009-2016
0400-00102,400,Burn,psme,0.0,3,0.0,2009-2016
0400-00103,400,Burn,cedar,0.0,1,0.0,2009-2016
0400-00103,400,Burn,fir,0.0,3,0.0,2009-2016
0400-00103,400,Burn,pine,0.0,1,0.0,2009-2016
0400-00103,400,Burn,psme,0.20540259529814775,5,0.18067228295614857,2009-2016
0400-00104,400,Burn,cedar,0.0,12,0.0,2009-2016
0400-00104,400,Burn,fir,0.0,1,0.0,2009-2016
0400-00104,400,Burn,pine,0.0,1,0.0,2009-2016
0400-00104,400,Burn,psme,0.0,2,0.0,2009-2016
0400-00105,400,Burn,cedar,0.056277942564502026,3,0.1330547954105233,2009-2016
0400-00105,400,Burn,fir,0.056277942564502026,3,0.1330547954105233,2009-2016
0400-00105,400,Burn,pine,0.0,2,0.0,2009-2016
0400-00105,400,Burn,psme,0.0,5,0.0,2009-2016
0400-00106,400,Burn,cedar,0.0,8,0.0,2009-2016
0400-00106,400,Burn,fir,0.0,3,0.0,2009-2016
0400-00106,400,Burn,pine,0.0,3,0.0,2009-2016
0400-00106,400,Burn,psme,0.0,3,0.0,2009-2016
0400-00108,400,Burn,cedar,0.0,1,0.0,2009-2016
0400-00108,400,Burn,fir,0.20540259529814775,5,0.18067228295614857,2009-2016
0400-00108,400,Burn,pine,0.0,3,0.0,2009-2016
0400-00109,400,Burn,cedar,0.025709667087206012,6,0.06461253761909146,2009-2016
0400-00109,400,Burn,fir,0.0,1,0.0,2009-2016
0400-00109,400,Burn,pine,0.0,4,0.0,2009-2016
0400-00109,400,Burn,psme,0.0,1,0.0,2009-2016
0400-00110,400,Burn,cedar,0.0,1,0.0,2009-2016
0400-00110,400,Burn,fir,0.056277942564502026,3,0.1330547954105233,2009-2016
0400-00110,400,Burn,pine,0.0,3,0.0,2009-2016
0400-00110,400,Burn,psme,0.09427633573609329,2,0.20662563763515493,2009-2016
0400-00112,400,Burn,fir,0.1452486000928478,3,0.20343012253508228,2009-2016
0400-00112,400,Burn,pine,0.0,2,0.0,2009-2016
0400-00112,400,Burn,psme,0.0,4,0.0,2009-2016
0400-00116,400,Burn,cedar,0.0,3,0.0,2009-2016
0400-00116,400,Burn,pine,0.0,1,0.0,2009-2016
0400-00116,400,Burn,psme,0.0,3,0.0,2009-2016
0400-00118,400,Burn,cedar,0.04026439021129735,20,0.043956324398321645,2009-2016
0400-00118,400,Burn,fir,0.04026439021129735,4,0.09828932939567973,2009-2016
0400-00118,400,Burn,psme,0.056277942564502026,3,0.1330547954105233,2009-2016
0400-00119,400,Burn,cedar,0.10056730136022818,21,0.06563010316025836,2009-2016
0400-00119,400,Burn,fir,0.0,2,0.0,2009-2016
0400-00119,400,Burn,pine,0.0,1,0.0,2009-2016
0400-00120,400,Burn,cedar,0.0,3,0.0,2009-2016
0400-00120,400,Burn,fir,0.0,4,0.0,2009-2016
0400-00120,400,Burn,pine,0.0,2,0.0,2009-2016
0400-00121,400,Burn,cedar,0.0,3,0.0,2009-2016
0400-00121,400,Burn,fir,0.0,2,0.0,2009-2016
0400-00121,400,Burn,pine,0.0,4,0.0,2009-2016
0400-00121,400,Burn,psme,0.0,1,0.0,2009-2016
0490-00004,490,Thin,cedar,0.0,1,0.0,2009-2016
0490-00004,490,Thin,fir,0.0,3,0.0,2009-2016
0490-00004,490,Thin,oak,0.0,1,0.0,2009-2016
0490-00004,490,Thin,psme,0.0,3,0.0,2009-2016
0490-00008,490,Thin,fir,0.0,3,0.0,2009-2016
0490-00008,490,Thin,psme,0.0,2,0.0,2009-2016
0490-00018,490,Thin,cedar,0.0,1,0.0,2009-2016
0490-00018,490,Thin,fir,0.0,3,0.0,2009-2016
0490-00018,490,Thin,other_hardwood,0.0,1,0.0,2009-2016
0490-00018,490,Thin,psme,0.0,2,0.0,2009-2016
0490-00020,490,Thin,fir,0.0,3,0.0,2009-2016
0490-00020,490,Thin,psme,0.0,4,0.0,2009-2016
0490-00033,490,Thin,cedar,0.0,1,0.0,2009-2016
0490-00033,490,Thin,psme,0.056277942564502026,3,0.1330547954105233,2009-2016
0490-00035,490,Thin,cedar,0.0,1,0.0,2009-2016
0490-00035,490,Thin,fir,0.0,3,0.0,2009-2016
0490-00035,490,Thin,pine,0.0,2,0.0,2009-2016
0490-00041,490,Thin,fir,0.09427633573609329,2,0.20662563763515493,2009-2016
0490-00041,490,Thin,pine,0.0,1,0.0,2009-2016
0490-00041,490,Thin,psme,0.0,3,0.0,2009-2016
0490-00042,490,Thin,cedar,0.0,1,0.0,2009-2016
0490-00042,490,Thin,fir,0.0,3,0.0,2009-2016
0490-00102,490,Thin,cedar,0.0,2,0.0,2009-2016
0490-00102,490,Thin,pine,0.0,3,0.0,2009-2016
0490-00102,490,Thin,psme,0.0,1,0.0,2009-2016
0490-00103,490,Thin,cedar,0.0,1,0.0,2009-2016
0490-00103,490,Thin,fir,0.0,4,0.0,2009-2016
0490-00103,490,Thin,oak,0.0,1,0.0,2009-2016
0490-00103,490,Thin,pine,0.0,2,0.0,2009-2016
0490-00103,490,Thin,psme,0.0,2,0.0,2009-2016
0490-00104,490,Thin,cedar,0.0,1,0.0,2009-2016
0490-00104,490,Thin,pine,0.0,2,0.0,2009-2016
0490-00104,490,Thin,psme,0.0,1,0.0,2009-2016
0490-00105,490,Thin,cedar,0.0,1,0.0,2009-2016
0490-00105,490,Thin,fir,0.0,1,0.0,2009-2016
0490-00105,490,Thin,pine,0.0,1,0.0,2009-2016
0490-00105,490,Thin,psme,0.0,5,0.0,2009-2016
0490-00110,490,Thin,cedar,0.0,3,0.0,2009-2016
0490-00110,490,Thin,fir,0.0,2,0.0,2009-2016
0490-00110,490,Thin,oak,0.0,1,0.0,2009-2016
0490-00110,490,Thin,pine,0.0,1,0.0,2009-2016
0490-00110,490,Thin,psme,0.0,3,0.0,2009-2016
0490-00115,490,Thin,fir,0.0,1,0.0,2009-2016
0490-00115,490,Thin,pine,0.0,5,0.0,2009-2016
0490-00115,490,Thin,psme,0.0,2,0.0,2009-2016
0490-00117,490,Thin,fir,0.056277942564502026,3,0.1330547954105233,2009-2016
0490-00117,490,Thin,pine,0.0,1,0.0,2009-2016
0490-00120,490,Thin,cedar,0.0,10,0.0,2009-2016
0490-00120,490,Thin,fir,0.0,1,0.0,2009-2016
0490-00120,490,Thin,psme,0.0,2,0.0,2009-2016
0490-00122,490,Thin,cedar,0.0,4,0.0,2009-2016
0490-00122,490,Thin,fir,0.0,3,0.0,2009-2016
0490-00122,490,Thin,oak,0.0,1,0.0,2009-2016
0490-00122,490,Thin,other_hardwood,0.0,6,0.0,2009-2016
0490-00122,490,Thin,pine,0.0,3,0.0,2009-2016
0490-00122,490,Thin,psme,0.0,5,0.0,2009-2016
0490-00124,490,Thin,fir,0.0,2,0.0,2009-2016
0490-00124,490,Thin,other_hardwood,0.0,4,0.0,2009-2016
0490-00124,490,Thin,pine,0.0,2,0.0,2009-2016
0490-00125,490,Thin,cedar,0.031374914073002635,5,0.077962207305738,2009-2016
0490-00125,490,Thin,fir,0.0,7,0.0,2009-2016
0490-00125,490,Thin,psme,0.0,3,0.0,2009-2016
0490-00126,490,Thin,cedar,0.025709667087206012,6,0.06461253761909146,2009-2016
0490-00126,490,Thin,fir,0.0,2,0.0,2009-2016
0490-00126,490,Thin,pine,0.0,3,0.0,2009-2016
0490-00126,490,Thin,psme,0.0,3,0.0,2009-2016
0570-00011,570,Burn+Thin,cedar,0.0,9,0.0,2009-2016
0570-00011,570,Burn+Thin,oak,0.056277942564502026,3,0.1330547954105233,2009-2016
0570-00011,570,Burn+Thin,pine,0.0,1,0.0,2009-2016
0570-00011,570,Burn+Thin,psme,0.0,4,0.0,2009-2016
0570-00013,570,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0570-00013,570,Burn+Thin,pine,0.0,3,0.0,2009-2016
0570-00013,570,Burn+Thin,psme,0.0,1,0.0,2009-2016
0570-00017,570,Burn+Thin,cedar,0.09427633573609329,2,0.20662563763515493,2009-2016
0570-00017,570,Burn+Thin,oak,0.0,1,0.0,2009-2016
0570-00017,570,Burn+Thin,pine,0.0,1,0.0,2009-2016
0570-00023,570,Burn+Thin,cedar,0.0,2,0.0,2009-2016
0570-00023,570,Burn+Thin,oak,0.0,1,0.0,2009-2016
0570-00023,570,Burn+Thin,pine,0.09427633573609329,2,0.20662563763515493,2009-2016
0570-00025,570,Burn+Thin,cedar,0.0,3,0.0,2009-2016
0570-00025,570,Burn+Thin,oak,0.0,2,0.0,2009-2016
0570-00101,570,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0570-00101,570,Burn+Thin,fir,0.0,2,0.0,2009-2016
0570-00101,570,Burn+Thin,oak,0.09427633573609329,2,0.20662563763515493,2009-2016
0570-00101,570,Burn+Thin,pine,0.0,3,0.0,2009-2016
0570-00102,570,Burn+Thin,cedar,0.0,3,0.0,2009-2016
0570-00102,570,Burn+Thin,pine,0.0,2,0.0,2009-2016
0570-00103,570,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0570-00103,570,Burn+Thin,fir,0.0,1,0.0,2009-2016
0570-00103,570,Burn+Thin,pine,0.0,1,0.0,2009-2016
0570-00103,570,Burn+Thin,psme,0.0,1,0.0,2009-2016
0570-00104,570,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0570-00104,570,Burn+Thin,oak,0.0,1,0.0,2009-2016
0570-00104,570,Burn+Thin,pine,0.0,2,0.0,2009-2016
0570-00105,570,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0570-00105,570,Burn+Thin,fir,0.0,1,0.0,2009-2016
0570-00105,570,Burn+Thin,oak,0.0,1,0.0,2009-2016
0570-00105,570,Burn+Thin,pine,0.0,2,0.0,2009-2016
0570-00106,570,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0570-00106,570,Burn+Thin,pine,0.0,3,0.0,2009-2016
0570-00107,570,Burn+Thin,cedar,0.0,2,0.0,2009-2016
0570-00107,570,Burn+Thin,fir,0.0,3,0.0,2009-2016
0570-00107,570,Burn+Thin,pine,0.0,1,0.0,2009-2016
0570-00110,570,Burn+Thin,fir,0.0,2,0.0,2009-2016
0570-00110,570,Burn+Thin,pine,0.0,1,0.0,2009-2016
0570-00111,570,Burn+Thin,cedar,0.0,2,0.0,2009-2016
0570-00111,570,Burn+Thin,oak,0.04026439021129735,4,0.09828932939567973,2009-2016
0570-00111,570,Burn+Thin,pine,0.0,4,0.0,2009-2016
0570-00111,570,Burn+Thin,psme,0.0,1,0.0,2009-2016
0570-00112,570,Burn+Thin,cedar,0.0,5,0.0,2009-2016
0570-00112,570,Burn+Thin,oak,0.0,1,0.0,2009-2016
0570-00112,570,Burn+Thin,pine,0.0,1,0.0,2009-2016
0570-00113,570,Burn+Thin,cedar,0.0,2,0.0,2009-2016
0570-00113,570,Burn+Thin,fir,0.0,3,0.0,2009-2016
0570-00113,570,Burn+Thin,pine,0.0,3,0.0,2009-2016
0570-00115,570,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0570-00115,570,Burn+Thin,fir,0.0,1,0.0,2009-2016
0570-00115,570,Burn+Thin,oak,0.0,1,0.0,2009-2016
0570-00115,570,Burn+Thin,pine,0.0,1,0.0,2009-2016
0570-00115,570,Burn+Thin,psme,0.0,2,0.0,2009-2016
0570-00119,570,Burn+Thin,cedar,0.025709667087206012,6,0.06461253761909146,2009-2016
0570-00119,570,Burn+Thin,oak,0.09427633573609329,6,0.11929536751013477,2009-2016
0570-00119,570,Burn+Thin,pine,0.0,2,0.0,2009-2016
0570-00119,570,Burn+Thin,psme,0.0,1,0.0,2009-2016
0590-00005,590,None,cedar,0.025709667087206012,6,0.06461253761909146,2009-2016
0590-00005,590,None,fir,0.06493887323070158,8,0.08712190882194074,2009-2016
0590-00005,590,None,oak,0.0,1,0.0,2009-2016
0590-00005,590,None,pine,0.0,1,0.0,2009-2016
0590-00005,590,None,psme,0.056277942564502026,3,0.1330547954105233,2009-2016
0590-00009,590,None,cedar,0.04447408157528232,22,0.043950456427104295,2009-2016
0590-00009,590,None,fir,0.012353260923240739,12,0.031886070453782625,2009-2016
0590-00009,590,None,oak,0.0,1,0.0,2009-2016
0590-00009,590,None,pine,0.0,4,0.0,2009-2016
0590-00009,590,None,psme,0.0,5,0.0,2009-2016
0590-00013,590,None,cedar,0.0,7,0.0,2009-2016
0590-00013,590,None,fir,0.0,2,0.0,2009-2016
0590-00013,590,None,oak,0.0,1,0.0,2009-2016
0590-00013,590,None,pine,0.0,1,0.0,2009-2016
0590-00013,590,None,psme,0.0,5,0.0,2009-2016
0590-00021,590,None,cedar,0.031374914073002635,5,0.077962207305738,2009-2016
0590-00021,590,None,psme,0.0,1,0.0,2009-2016
0590-00101,590,None,cedar,0.029227144418701112,16,0.04211065664400573,2009-2016
0590-00101,590,None,fir,0.0,3,0.0,2009-2016
0590-00101,590,None,psme,0.0,3,0.0,2009-2016
0590-00102,590,None,cedar,0.020235436653169514,15,0.03635561740788263,2009-2016
0590-00102,590,None,fir,0.0,1,0.0,2009-2016
0590-00102,590,None,pine,0.0,3,0.0,2009-2016
0590-00102,590,None,psme,0.031374914073002635,5,0.077962207305738,2009-2016
0590-00104,590,None,cedar,0.020235436653169514,15,0.03635561740788263,2009-2016
0590-00104,590,None,fir,0.0,1,0.0,2009-2016
0590-00104,590,None,oak,0.0,1,0.0,2009-2016
0590-00104,590,None,pine,0.0,1,0.0,2009-2016
0590-00104,590,None,psme,0.0,1,0.0,2009-2016
0590-00105,590,None,cedar,0.0,8,0.0,2009-2016
0590-00105,590,None,fir,0.0,1,0.0,2009-2016
0590-00105,590,None,pine,0.0,3,0.0,2009-2016
0590-00105,590,None,psme,0.0,1,0.0,2009-2016
0590-00106,590,None,cedar,0.0,9,0.0,2009-2016
0590-00106,590,None,fir,0.018895119426718843,8,0.04813794486754819,2009-2016
0590-00106,590,None,oak,0.0,1,0.0,2009-2016
0590-00106,590,None,pine,0.0,3,0.0,2009-2016
0590-00106,590,None,psme,0.0,2,0.0,2009-2016
0590-00107,590,None,cedar,0.0,3,0.0,2009-2016
0590-00107,590,None,fir,0.0,7,0.0,2009-2016
0590-00107,590,None,pine,0.0,4,0.0,2009-2016
0590-00107,590,None,psme,0.0,7,0.0,2009-2016
0590-00109,590,None,cedar,0.0,5,0.0,2009-2016
0590-00109,590,None,fir,0.0,4,0.0,2009-2016
0590-00109,590,None,pine,0.025709667087206012,6,0.06461253761909146,2009-2016
0590-00109,590,None,psme,0.0,1,0.0,2009-2016
0590-00111,590,None,cedar,0.023582355095758456,13,0.042086200574074535,2009-2016
0590-00111,590,None,fir,0.0,6,0.0,2009-2016
0590-00111,590,None,pine,0.0,2,0.0,2009-2016
0590-00111,590,None,psme,0.0,3,0.0,2009-2016
0590-00113,590,None,cedar,0.0,6,0.0,2009-2016
0590-00113,590,None,fir,0.0,3,0.0,2009-2016
0590-00113,590,None,oak,0.0,2,0.0,2009-2016
0590-00113,590,None,pine,0.0,4,0.0,2009-2016
0590-00113,590,None,psme,0.0,4,0.0,2009-2016
0590-00115,590,None,cedar,0.0,7,0.0,2009-2016
0590-00115,590,None,fir,0.0,2,0.0,2009-2016
0590-00115,590,None,oak,0.0,2,0.0,2009-2016
0590-00115,590,None,pine,0.0,3,0.0,2009-2016
0590-00115,590,None,psme,0.0,2,0.0,2009-2016
0590-00116,590,None,cedar,0.02178082201781728,7,0.0551704084891859,2009-2016
0590-00116,590,None,fir,0.0,2,0.0,2009-2016
0590-00116,590,None,psme,0.0,6,0.0,2009-2016
0590-00117,590,None,cedar,0.0,2,0.0,2009-2016
0590-00117,590,None,pine,0.0,3,0.0,2009-2016
0590-00118,590,None,cedar,0.025709667087206012,6,0.06461253761909146,2009-2016
0590-00118,590,None,fir,0.04026439021129735,4,0.09828932939567973,2009-2016
0590-00118,590,None,pine,0.0,5,0.0,2009-2016
0590-00118,590,None,psme,0.0,1,0.0,2009-2016
0040-00002,40,None,cedar,0.0,3,0.0,2016-2020
0040-00002,40,None,fir,0.05425839099682417,5,0.10130589124355989,2016-2020
0040-00002,40,None,psme,0.05425839099682417,5,0.10130589124355989,2016-2020
0040-00003,40,None,cedar,0.0,4,0.0,2016-2020
0040-00003,40,None,fir,0.1591035847462855,4,0.18288632676280575,2016-2020
0040-00003,40,None,pine,0.0,2,0.0,2016-2020
0040-00003,40,None,psme,0.044557207795633214,6,0.08423366610119928,2016-2020
0040-00005,40,None,cedar,0.09639799639015523,6,0.12048888100990816,2016-2020
0040-00005,40,None,fir,0.037804541804238534,7,0.07208661300646814,2016-2020
0040-00005,40,None,pine,0.0,1,0.0,2016-2020
0040-00005,40,None,psme,0.0,5,0.0,2016-2020
0040-00007,40,None,cedar,0.1591035847462855,2,0.25864032368055745,2016-2020
0040-00007,40,None,fir,0.10684601819313055,11,0.09314209408181565,2016-2020
0040-00007,40,None,oak,0.0,4,0.0,2016-2020
0040-00007,40,None,pine,0.0,1,0.0,2016-2020
0040-00007,40,None,psme,0.0,8,0.0,2016-2020
0040-00012,40,None,cedar,0.024710437248843586,21,0.03387640809922821,2016-2020
0040-00012,40,None,fir,0.0,1,0.0,2016-2020
0040-00012,40,None,oak,0.06939514089790044,4,0.12706244067156608,2016-2020
0040-00012,40,None,psme,0.0,2,0.0,2016-2020
0040-00101,40,None,cedar,0.0,2,0.0,2016-2020
0040-00101,40,None,fir,0.1591035847462855,14,0.09775685363885785,2016-2020
0040-00101,40,None,oak,0.0,6,0.0,2016-2020
0040-00101,40,None,psme,0.0,1,0.0,2016-2020
0040-00103,40,None,cedar,0.0,2,0.0,2016-2020
0040-00103,40,None,fir,0.0,5,0.0,2016-2020
0040-00103,40,None,other_hardwood,0.0,8,0.0,2016-2020
0040-00103,40,None,pine,0.0,1,0.0,2016-2020
0040-00103,40,None,psme,0.0,1,0.0,2016-2020
0040-00104,40,None,other_hardwood,0.0,3,0.0,2016-2020
0040-00104,40,None,pine,0.0,1,0.0,2016-2020
0040-00105,40,None,cedar,0.0,4,0.0,2016-2020
0040-00105,40,None,fir,0.08067728477508151,7,0.10293441774561532,2016-2020
0040-00105,40,None,pine,0.0,1,0.0,2016-2020
0040-00105,40,None,psme,0.05425839099682417,5,0.10130589124355989,2016-2020
0040-00106,40,None,cedar,0.0,5,0.0,2016-2020
0040-00106,40,None,fir,0.0,2,0.0,2016-2020
0040-00106,40,None,pine,0.0,1,0.0,2016-2020
0040-00106,40,None,psme,0.0,7,0.0,2016-2020
0040-00107,40,None,cedar,0.0,1,0.0,2016-2020
0040-00107,40,None,fir,0.044557207795633214,6,0.08423366610119928,2016-2020
0040-00107,40,None,psme,0.0,5,0.0,2016-2020
0040-00108,40,None,cedar,0.0,2,0.0,2016-2020
0040-00108,40,None,fir,0.0,2,0.0,2016-2020
0040-00108,40,None,oak,0.05425839099682417,10,0.07163408267246808,2016-2020
0040-00108,40,None,pine,0.0,1,0.0,2016-2020
0040-00108,40,None,psme,0.0,1,0.0,2016-2020
0040-00109,40,None,fir,0.0,1,0.0,2016-2020
0040-00109,40,None,other_hardwood,0.044557207795633214,6,0.08423366610119928,2016-2020
0040-00109,40,None,pine,0.0,1,0.0,2016-2020
0040-00109,40,None,psme,0.0,4,0.0,2016-2020
0040-00110,40,None,cedar,0.0,1,0.0,2016-2020
0040-00110,40,None,fir,0.0,1,0.0,2016-2020
0040-00110,40,None,other_hardwood,0.03981541059581217,20,0.04372078663227542,2016-2020
0040-00110,40,None,psme,0.0,4,0.0,2016-2020
0040-00111,40,None,cedar,0.0,5,0.0,2016-2020
